
Gráfico 1:
0	0.882630702131117
0	-1.2707733978167441
1	2.6457641674650367
2	1.5229855314147729
3	2.3780759920769485
4	5.4503750328772025
5	6.883858457319405
6	7.792360109122075
7	5.24330554913609
8	7.791143627629472
9	9.418200413342287
10	8.133447816548431
11	9.156919987841183
12	11.34152528347392
13	14.41373812204074
14	15.391915540008222
15	14.123160862936235
16	14.735372161512435
17	15.282793519985287
18	19.667713502524705
19	20.166414703598484
20	20.5886062395846
21	22.457333459658102
22	23.365133546111267
23	23.137463651595446
24	24.172818907500734
25	25.08421974841335
26	26.002238981067677
27	26.272811569418515
28	29.593228214759396
29	29.256872920197612

Gráfico 2:
0	1.198781425853627
0	-1.6632577939953617
1	-0.7733058455227044
2	3.0954753140413196
3	3.213790805193431
4	5.071646228197123
5	6.218916782619365
6	7.512288360690013
7	8.667810836300491
8	7.4998033016097105
9	7.235427328136459
10	8.293884097263073
11	11.558239858352838
12	12.350541495057637
13	14.540024983062704
14	15.353621666310724
15	16.49687654117797
16	16.932455757472432
17	18.089091683919563
18	19.470105728564622
19	18.71327811349336
20	20.144428807332226
21	21.83906244517319
22	22.095215237204187
23	24.262634537041702
24	23.973821319523736
25	25.153256956580584
26	24.33039142814406
27	28.752817457990798
28	28.90654265487852
29	27.454491963406944

Gráfico 3:
0	0.5120112557921082
0	-1.768740097666465
1	0.10354853533222785
2	2.212620820609654
3	2.5676249783338343
4	3.97484434542545
5	3.8044735824686624
6	7.4067153337745335
7	8.891677655498384
8	8.808688413764713
9	7.302784248513326
10	10.956965657824592
11	10.375402653586072
12	12.69951325893754
13	12.673076924779137
14	13.805467275980018
15	16.60936337740031
16	14.522281497428413
17	15.108603607507282
18	17.586638544819166
19	19.819285595114366
20	18.487977482403565
21	19.732194082223046
22	20.092703147651754
23	21.950711592996118
24	25.774782186756397
25	26.085125471977157
26	26.12951140013759
27	25.64285967294759
28	27.148668433341502
29	27.87171188849774
